# ModEM impedance responses for Description:                                                                                        
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -38.629 176.056
>     36    13
6.310000E-03          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -2.345308E+01  -8.857204E+01   2.000000E+15
1.000000E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.821786E+01   6.407397E+01   2.000000E+15
1.000000E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -1.518744E+01  -5.807813E+01   2.000000E+15
1.584900E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.434663E+01   4.294031E+01   2.000000E+15
1.584900E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -1.112948E+01  -3.864637E+01   2.000000E+15
2.511900E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.163326E+01   2.999963E+01   2.000000E+15
2.511900E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -8.528909E+00  -2.635300E+01   2.000000E+15
3.981100E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   8.730808E+00   2.187318E+01   2.000000E+15
3.981100E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -6.321136E+00  -1.856262E+01   2.000000E+15
6.309600E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   5.724577E+00   1.599408E+01   2.000000E+15
6.309600E-02          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -4.356352E+00  -1.320527E+01   2.000000E+15
1.000000E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   3.385641E+00   1.133161E+01   2.000000E+15
1.584890E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.908460E+00   7.725946E+00   2.000000E+15
1.584890E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -1.595572E+00  -6.394553E+00   2.000000E+15
2.511890E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.172753E+00   5.125142E+00   2.000000E+15
2.511890E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -9.596756E-01  -4.269128E+00   2.000000E+15
3.981070E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   7.877319E-01   3.397986E+00   2.000000E+15
3.981070E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -6.230306E-01  -2.821341E+00   2.000000E+15
6.309570E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   5.701236E-01   2.287043E+00   2.000000E+15
6.309570E-01          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -4.443448E-01  -1.867832E+00   2.000000E+15
1.000000E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   4.095254E-01   1.554964E+00   2.000000E+15
1.000000E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -3.352156E-01  -1.243241E+00   2.000000E+15
1.584893E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   2.877903E-01   1.066979E+00   2.000000E+15
1.584893E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -2.676762E-01  -8.419392E-01   2.000000E+15
2.511886E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   2.005008E-01   7.324932E-01   2.000000E+15
2.511886E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZYX  -2.014673E-01  -5.782547E-01   2.000000E+15
3.981072E+00          WT033c        -38.617  176.046    1297.640    -867.359    -487.523     ZXY   1.322425E-01   4.992774E-01   2.000000E+15
